contentid,overview,homepage,addr1,cat1,cat2,cat3,firstimage,mapx,mapy,title,sigungu
1586632,"국립임실호국원은 임실 읍내에서 순창, 강진 방면으로 약 12㎞ 지점, 백련리에 있다. 국립임실호국원은 6.25 전쟁 시 조국 수호를 위해 신명을 바치셨던 참전용사와 자유우방을 돕기 위해 월남에 참전했던 월남참전용사 그리고 국가유공자들의 고귀한 업적과 공적을 기리며 이분들의 위훈을 추모하기 위하여 설립되었다. 국립임실호국원은 현충탑, 현충문, 충렬관, 현충관 등으로 구성되어 있다. 현충탑/현충문은 유가족과 참배객을 위한 시설로서 호국영령들의 위훈을 영구히 추앙하고자 중앙에 높이 26m의 탑이 세워져 있고 좌우 측에 호국영령의 승천을 기원하는 비천상과 자유와 평화를 기리는 군상 부조가 있다. 현충관은 호국영령들의 안장식을 거행하는 행사장으로 1층은 168석의 합동안장식 행사장과 임시 봉안실이 마련되어 있고, 2층은 호국안보전시관으로 우리 민족의 전쟁 역사를 한눈으로 볼 수 있으며, 호국용사들의 유품도 전시되어 있다. 충렬관은 2001년 1월 1일 이전에 사망하신 호국영령들을 안치하는 곳으로 지하 1층과 지상 2층에 총 3만 기를 안치할 수 있으며, 1층에는 안치전 가정의례를 지낼 수 있는 16개의 제단이 마련되어 있어 삼우제나 참배 시 이용할 수 있다.",https://www.mpva.go.kr/isnc/index.do,전북특별자치도 임실군 강진면 호국로 420,A02,A0201,A02011000,http://tong.visitkorea.or.kr/cms/resource/81/3361281_image2_1.JPG,127.1895732782,35.5507893785,국립임실호국원, 임실군
2357450,"국사봉은 순창군 쌍치면과 정읍시 산내면의 경계에 있는 산으로, 선현들이 으뜸으로 꼽는 임금과 신하가 조화하는 군신 봉조의 형상을 가져 임금의 스승의 산, 즉 국사봉, 옥좌봉으로 불린다. 임금을 상징하는 국사봉을 정점으로 좌측엔 삼태봉이 연이어져 세자를 어진 임금이 되도록 가르치는 스승인 삼정승과 육판서가 자리 잡아 앉아 나란히 늘어선 형태를 보인다. 게다가 섬진강의 상류이자 쌍치면의 젖줄인 추령천이 마을 앞을 흐르고 있어 풍수지리의 이상적인 조건을 모두 갖춘 곳이다. 
국사봉에는 우리나라에서 보기 드문 수령이 100~200년 이상인 토종 야생 산철쭉이 자생하여, 개화기엔 1.7km 구간에 걸쳐 연분홍 군락을 이룬다. 이를 보존하기 위해 관련 군민들과 단체의 주최로 매년 5월 국사봉 철쭉제가 열린다. 축제는 지역주민들이 직접 참여한 풍물놀이, 난타, 사물놀이 공연 등 다양한 문화공연이 펼쳐지고, 농가 먹거리 장터 역시 열려 관광객들에게 색다른 즐길거리를 제공한다.",https://www.sunchang.go.kr/tour/index.sunchang?menuCd=DOM,전북특별자치도 순창군 쌍치면 국사봉로 308-75,A01,A0101,A01010400,http://tong.visitkorea.or.kr/cms/resource/34/2357334_image2_1.jpg,126.9946381748,35.5360404765,국사봉(순창), 순창군
1590895,"국사봉 전망대는 임실군 운암면에 있으며 옥정호를 한눈에 내려다볼 수 있는 곳이다. 국사봉은 해발 475m의 작은 산으로, 주변에 높은 산이 없어 산을 오르다 보면 하늘과 가까운 느낌을 받을 수 있다. 전망대를 오르는 길에 외앗날(옥정호 붕어섬) 전망대가 먼저 나오고 이곳을 지나 조금 더 험한 산길을 오르면 국사봉 정상에 다다르게 된다. 주차장에서 정상까지는 약 20~30분 정도 소요된다.
이곳이 유명한 이유는 바로 옥정호를 한눈에 바라볼 수 있을 뿐만 아니라, 일교차가 큰 날 새벽에 산을 오르면 옥정호를 감싸는 안개의 모습을 볼 수 있기 때문이다. 옥정호 운무는 장관으로 유명하며 찾는 사람이 많다.",http://tour.imsil.go.kr/,전북특별자치도 임실군 운암면 국사봉로 512,A02,A0205,A02050600,https://cdn-icons-png.flaticon.com/512/1174/1174795.png,127.1379977612,35.640250562,국사봉전망대, 임실군
1624871,"국악의 성지는 민족의 혼이 담긴 전통예술인 국악을 더욱 계승하고 발전시켜 나가기 위해 지리산 기슭 운봉읍에 조성된 박물관이며 전시관이다. 이곳에는 동편제를 완성시켜 가왕의 칭호를 받은 송흥록 선생의 생가와 함께 국악  전시체험관, 독공실, 야외공연장, 국악인의 묘역, 사당 등이 배치되어 있으며, 기악, 정악, 명창들의 기증 유물 등이 전시되어 판소리를 비롯한 우리 음악의 모든 것을 엿볼 수 있고 체험할 수 있다. 
남원은 판소리 다섯 마당 중 춘향가와 흥부가의 배경지가 될 만큼 예로부터 국악의 산실이었으며 오늘날 동편제 판소리를 정형화한 유서 깊은 곳이다. 국악의 성지에서는  보고 듣고 연주하는 생생한 국악체험 프로그램과 국악기 체험을 할 수 있고, 사랑방식의 공연장에서 열리는 국악 공연은 다양한 연령층으로 구성된 관객들의 눈높이에 맞는 대중 친화적인 공연 프로그램으로 짜여져 큰 재미와 즐거움을 선사한다.",https://www.namwon.go.kr/tour/board/view.do?boardId=BBS,전북특별자치도 남원시 운봉읍 비전길 69,A02,A0206,A02060300,https://cdn-icons-png.flaticon.com/512/1174/1174795.png,127.5676310606,35.4604645134,국악의 성지, 남원시
916815,"시마타니금고는 일제 강점기 군산 지역의 대표 농장주였던 시마타니 야소야가 1920년대에 지은 금고용 건물이다. 시마타니는 우리 민족의 문화재 수집에 관심을 가지고 발산리 석등과 오층석탑을 비롯한 수많은 예술품을 불법 수집하였던 인물이다. 이 건물은 시마티니가 수집한 골동품을 보관하던 장소였다. 건물은 3층의 콘크리트 건물로 입구에는 철제 금고문이 달려 있고, 창문은 쇠창살과 철판으로 이중 장금 장치가 되어 있다. 현재 발산초교 자리에 농장을 만들었던 시마타니 야소야는 일본의 야마구찌현 구카군 출신으로 일본에서 주조업으로 재산을 모은 후 일본 청주의 원료인 값싼 쌀을 찾아 군산에 온 자인데 그는 1903년 12월 당시 돈 7만원으로 발산리 인근의 토지를 매입하면서 농장을 만들기 시작하여 1909년이 되자 임피 외에도 2개 면에 486정보의 농지를 소유한 농장주가 된다.

땅에 대한 집착이 유난히 강했던 시마타니 독은 해방 후 자신의 농장을 지키기 위해서 미군정청에 한국인으로 귀화를 신청했고 다른 일본인이 떠난 후에도 끝까지 귀국을 거부했고 그 덕분에 그는 군산의 마지막 일본인 농장주라는 별명을 얻게 되었지만 결국 그도 미군정청의 강제적 권유로 손가방 2개만을 지닌 채 부산항에서 마지박 귀국선에 몸을 실어야 했다. 이 건물은 반지하인 1층과 지상 2층으로 이어진 3층까지 하나의 구조물인 일체형으로 만들고 내부의 각층은 나무마루로 구분된 건물이다. 외부로 통하는 창문에는 쇠창살을 치고 그 바깥쪽으로 철문을 달아놓아 2중의 방범장치가 되어 있다. 출입문은 USA마크가 선명한 문을 달아 놓았는데 2차 세계대전 이전 미국에서 수입한 수입품임을 알 수 있다. 금고의 반지하에는 옷감과 음식류가 있었으며, 2층에는 농장의 중요서류와 현금이 있었고, 3층에는 한국의 고 미술품이 다수 소장되어 있었다고 한다.",https://www.gunsan.go.kr/tour/m2127/view/305633,전북특별자치도 군산시 개정면 바르메길 53-5,A02,A0201,A02010700,http://tong.visitkorea.or.kr/cms/resource/85/3055485_image2_1.jpg,126.7973420585,35.9591972899,군산 개정면 구 일본인농장 창고, 군산시
3025690,"신흥동은 1930~40년대 무렵부터 일본인들이 집을 짓고 살게 되면서 주거지가 형성되기 시작했고 6.25전쟁 시기 피란민이 지금의 해망동, 신흥동 등지에 터를 잡고 살게 되면서 마을이 형성되었다. 이때 바위 위에 판자집을 다닥다닥 대어 집을 지었고 세월이 흘러 이곳은 초가지붕 가득한 동네가 되었는데, 산비탈을 의미하는 전라도 방언인 [말랭이]에 마을을 형성하였다 하여 사람들이 말랭이 마을이라 부르게 되었다. 
현재는 인구 유출로 인한 원도심화가 진행되고 있으나 2014년 전라북도 대표관광지 육성사업으로 예술인 레지던스 9동과 전시관 8동이 조성되어 50여세대의 주민과 7팀의 예술가들이 오순도순 함께 사는 마을이다. 마을 곳곳에는 벽화와 포토존, 소리공간, 김수미 배우 집, 말랭이마을 추억전시관, 양조장이 있다. 또한, 매달 마지막 주 토요일에는 동네골목잔치가 열린다.
전시관을 지나 비탈진 골목길을 따라 월명산에 오르면 금강하구가 서해와 만나는 바다를 조망할 수 있는 곳으로 해질녘 노을과 야간경관 명소이기도 하다.",https://blog.naver.com/mallaengyi-village,전북특별자치도 군산시 신흥동,A02,A0203,A02030100,http://tong.visitkorea.or.kr/cms/resource/70/3025670_image2_1.JPG,126.7047246433,35.9860565277,군산 말랭이마을, 군산시
916913,"발산리 석등은 고려초기  작품이며 높이는 2.5m 로 기둥돌의 용무늬 조각이 특징이다. 완주군 고산면 삼기리 봉림사지에서 일제강점기 때 시마타니가 반출하였다. 현재 위치는 발산초등학교 건물 뒤편의 정원에 자리잡고 있다. 현재 발산초등학교가 있는 곳은 1900년대 일본인 농장주 시미타니의 집과 농장이 있던 곳으로 그 당시 일본인 농장주가 수집했던 문화유적이 다량 보존되어 있었다.
하대석에는 8장의 연화복련(연꽃잎 2장이 겹쳐진 모습)이 새겨져 있고, 간주석에는 이빨을 드러내고 웃고 있는 용의 모습이 해학적으로 그려져 있다. 이처럼 기둥돌에 용이 새겨진 석등은 우리나라에서 유일한 작품이다. 또한 지대석은 현재 전북대학교 박물관에 보관되어 있다.",https://www.gunsan.go.kr/tour/m2083/view/305270,전북특별자치도 군산시 개정면 바르메길 43,A02,A0201,A02010700,http://tong.visitkorea.or.kr/cms/resource/45/3055445_image2_1.jpg,126.7967004478,35.9592333856,군산 발산리 석등, 군산시
917032,"발산리 오층석탑은 현재 군산시 개정면 발산 초등학교 건물 후원에 자리하고 있다. 원래 완주군 고산면 삼거리 봉림사 터에 있었는데, 일제 강점기에 일본인 대규모 농장주였던 시마타니 야소야가 자신이 소유한 농장 사무실이었던 이곳으로 옮겨왔다고 한다.  
2단의 기단 위에 5층의 탑신을 올린 형태였으나 지금은 탑신의 한 층이 없어지고 4층까지만 남아있다. 발산리 오층석탑은 2층의 높은 기단에서 신라 탑의 특징을 엿볼 수 있는 고려 시대 탑으로 전라북도 지역의 석탑 문화를 보여주는 대표적인 탑이라고 할 수 있다. 고고 미술사적으로 의의가 있는가 하면 봉림사 터에서 석탑이 이곳으로 옮겨졌다는 사실은 한편으로 당시 군산 지역 문화재 침탈이라는 가슴 아픈 우리나라의 아픈 역사를 보여준다.",https://www.gunsan.go.kr/tour,전북특별자치도 군산시 개정면 바르메길 43,A02,A0205,A02050200,https://cdn-icons-png.flaticon.com/512/1174/1174795.png,126.7958894224,35.9587417615,군산 발산리 오층석탑, 군산시
3025794,"군산의 부윤(시장)이 생활하던 곳으로 당시 돈 방석에 앉으려면 군산부윤을 해야 한다는 말이 있을 정도로 군산부윤은 선망의 자리였다고 한다. 군산시 월명동에 위치하고 있으며 지상 2층에 대지면적 1,023㎡, 건축면적 200.3㎡ 넓이의 중간 규모 정도의 1930년대 건축한 일본 고민가 형태의 민간주택용도 근대건축물이다. 정원에는 석등 등이 있어 일식정원의 형태를 볼 수 있고 내부에는 목조 계단을 통하여 2층의 방들과 연결되어 있으며 방에는 오시이레와 도코노마가 설치되어 있다. 
일제강점기에는 부윤관사, 해방 후에는 1990년대 초까지 시장 관사로 사용되어 왔다. 1970년~1980년대까지만 해도 군산에는 시청을 비롯한 군청, 법원, 경찰서, 형무소, 세무서, 초등학교에 이르기까지 일제강점기에 지은 관공서 관사가 많이 남아 있었다. 관사는 오랜 기간 사용되지 않고 방치되었다가 1996년 개보수를 거쳐 한때 일반음식점으로 사용돼 오던 중 지난 2014년 말쯤에 음식점이 이전하면서 방치돼 있다.",https://museum.gunsan.go.kr/content/sub03/03,전북특별자치도 군산시 월명로 493 (월명동),A02,A0201,A02010700,http://tong.visitkorea.or.kr/cms/resource/86/3025786_image2_1.JPG,126.7071466842,35.984706723,군산 부윤관사, 군산시
2649961,"군산은 근대사에서 수탈의 아픔과 이에 항거한 열정의 도시로, 일제강점기 근대 문화를 상상해볼 수 있는 문화재가 원도심을 중심으로 잘 보존되었다. 군산 원도심은 조선 후기와 일제강점기로 시간 여행을 하는 느낌이 들어 ‘군산시간여행마을’이라 부른다. 군산근대역사박물관, 호남관세전시관, 군산근대미술관, 장미갤러리, 군산근대건축관, 진포해양테마공원, 뜬다리(부잔교), 해망굴, 초원사진관, 군산 신흥동 일본식 가옥(히로쓰 가옥), 고우당, 군산항쟁관, 동국사, 군산 3·1 운동기념관, 채만식문학관, 이영춘가옥, 군산 구 임피역 등 지난 세기의 독특한 분위기를 느낄 수 있다.<br>",https://www.gunsan.go.kr/tour/m2219,전북특별자치도 군산시 내항1길 8,A02,A0203,A02030100,http://tong.visitkorea.or.kr/cms/resource/32/2642432_image2_1.jpg,126.718131709,35.9887036766,군산 시간여행마을, 군산시
913869,"군산 신흥동 일본식 가옥(구 히로쓰 가옥)은 일제강점기에 군산에서 포목점과 소규모 농장을 운영하며 군산부협의회 의원을 지낸 일본인이 건립한 일본식 2층 목조 가옥이다. ‘히로쓰 게이사브로’가 지은 주택으로 알려져 있으며, 일본식 주택의 특성이 잘 나타나는 건축물로 일제 강점기 군산에 거주하였던 일본 상류층 주택의 모습을 잘 보여주고 있다. 1945년 해방 후 적산 가옥으로 구 호남 제분으로 넘어가 한국 제분의 소유로 되어 있고, 2005년 6월 18일 국가 등록 문화유산 제183호로 지정된 이후 군산시에서 관리하면서 관람객을 위해 개방하고 있다. 영화 ‘장군의 아들’과 ‘타짜’를 촬영하기도 하였으며, 수많은 한국 영화가 이 주택에서 촬영될 정도로 일반인에게 잘 알려져 있다. 

군산 신흥동 일본식 가옥은 군산 원도심의 남서쪽 가장자리인 신흥동의 주택가 안쪽에 남서향하여 자리 잡고 있다. 대규모 목조 주택 2층 건물로 벽체는 심벽에 목재 비늘판벽과 회벽으로 마감하였고, 지붕은 박공지붕과 합각지붕에 기와를 얹어 마감하였다. 자연석을 깐 기단 위에 방형 초석이 놓이고 그 위에 가느다란 사각기둥이 세워져 지붕 가구가 짜인 방식이다. 현관 부분의 지붕은 박공지붕과 모임지붕 형식인데, 처마 밑에 함석판을 덮은 차양이 덧달아져 있다. 2층 부분의 지붕은 합각지붕 형식으로 처리되었으며, 전면에 부섭지붕이 달려 있다. ‘ㄱ’ 자 모양으로 붙은 건물이 두 채 있고, 두 건물 사이에는 꾸며놓은 일본식 정원이 꾸며져 있으며, 정원 내에는 큼직한 석등이 있다. 1층에는 온돌방, 부엌, 식당, 화장실 등이 있고, 2층에는 일식 다다미방과 도코노마 등이 있어 일제강점기 일본인 지주의 생활양식을 엿볼 수 있으며, 아울러 이들의 농촌 수탈 역사를 알 수 있다. 본채 뒤쪽으로 뒷마당에는 또 다른 부속채와 우물, 화장실 등이 배치되어 있다.",https://www.gunsan.go.kr/tour/m2093/view/305285?s,전북특별자치도 군산시 구영1길 17,A02,A0201,A02010700,http://tong.visitkorea.or.kr/cms/resource/70/3351370_image2_1.jpg,126.7061578421,35.9863009684,군산 신흥동 일본식가옥(히로쓰 가옥), 군산시
