contentid,overview,tel,homepage,zipcode
128790,"고창군 무장면에 있는 무장객사는 조선시대 무장현에 내려온 관리들에게 숙식을 제공하던 곳이다. 조선 선조 14년(1581)에 건립되었다. 본관에 걸린 궐자를 새긴 나무 패는 임금을 상징하는 것으로, 매달 초하루와 보름에 수령과 지방관리들은 여기에 경의를 표했다. 나라에 경사가 있을 때면 사람들은 이곳에 모여 축하의식을 행하였다. 본관은 돌을 쌓고 그 위에 세운 것으로 계단에 새긴 호랑이, 구름 등의 조각이 운치가 있다. 좌우 건물의 지붕이 본관보다 낮은 점은 격을 낮추기 위해서이다. 이 객사의 정청은 정면 3칸, 측면 3칸의 홑처마 맞배지붕 건물로 초석 석재 하부는 네모지게 상부는 반구형으로 다듬고 그 위에 두리기둥을 세운 것 외에 별다른 특징은 없다. 건물 정면의 정원이 원형을 거의 그대로 보존하고 있는 것과는 대조적으로, 객사 건물은 면사무소로 사용하면서 일부 형질을 변경했던 것을 1990년 원형대로 복원하였다. 무장객사 뒤편에는 무장수령이 관아를 통치하던 관청의 건물인 동헌이 위치해 있어 함께 둘러볼 수 있다.",,"<a href=""https://tour.gochang.go.kr/"" target=""_blank"" title=""새창 : 고창문화관광 홈페이지로 이동"">https://tour.gochang.go.kr</a>",56455
128766,"무장읍성은 1417년 무장진의 병마사에 마을을 다스리는 기능을 주어 무장진 병마사 김노가 쌓은 길이 약 1.2km의 평지성이다. 읍성의 남문인 진무루는 앞면 3칸·옆면 2칸의 2층 건물이며, 동문터도 잘 남아 있다. 성 주위를 둘러싼 물길인 해자는 폭 4m·길이 574m 정도로 그 흔적만 남아있다. 성 안의 건물로는 객사·동헌이 있다. 『문종실록』에 의하면 읍성의 둘레는 1,470척(약441m)·높이 7척(약2m)이며, 해자의 둘레는 2,127척(약638m)이고 문은 2개가 있으며, 성의 규모를 넓혀야 한다고 기록되어 있다. 그동안 흙으로만 축조된 토성으로 알려져 왔던 이 성이 공사 때 성벽 동쪽 끝부분의 단면이 드러났었는데 성곽일부가 흙과 돌을 섞어서 축조된 것임이 밝혀졌다. 
1915년에 발견된 「무장읍지」에 의하면 조선 태종 17년(1417) 병마사 김저래가 여러 고을의 백성과 승려 등 주민 20,000여명을 동원하여 그해 2월부터 5월까지 만 4개월 동안에 축조했다고 전한다. 한편 1894년 일어났던 동학 농민혁명은 이곳 무장읍성에서 맨 처음 봉기하였던 역사의 현장이기도 하다. 무장읍성은 조선시대 옛 읍성의 모습을 연구하고 살피는데 중요한 자료가 된다.",,"<a href=""https://search.khs.go.kr/srch_org/search/search_top.jsp?searchCnd=&searchWrd=&home=total&mn=&gubun=search&query=%EB%AC%B4%EC%9E%A5%EC%9D%8D%EC%84%B1"" target=""_blank"" title=""국가유산청 사이트로 이동"">http://www.cha.go.kr</a><br><a href=""https://blog.naver.com/topgochang/222953189041""target=""_blank"" title=""새창 : 고창 공식 블로그로 이동"">https://blog.naver.com/topgochang</a>",56455
2952761,"기다렸나, 봄 고창 벚꽃축제는 고창군의 대표 관광지인 석정 지구에서 펼쳐지는 축제로 따스한 봄날 만발한 벚꽃 아래 기다려온 봄의 설레임을 가득 담은 축제이다. 축제장을 둘러싼 1km 가량의 벚꽃 터널과 축제장 가는 길에 펼쳐진 2km 벚꽃길의 아름다운 풍경을 통해 봄의 정취를 만긱할 수 있다 . 고창 벚꽃 축제는 야간에도 운영되며 낮과는 또다른 설레임을 선사한다. 축제장에는 여러 포토존과 아름다운 조명 아래서 인생샷을 건질 수 있는 스팟들이 준비되어있다. 이외에도 다양한 먹거리와 프로그램으로 관람객에게 많은 즐길거리를 선사한다.",063-560-2950,"<a href=""https://tour.gochang.go.kr/planweb/board/view.9is?dataUid=4028a690893f64f4018e11a6f9e87b33&contentUid=4028a690893f64f4018d303fd5c05056&boardUid=00000000880ccad201881e88346f17f5&subPath="" target=""_blank"" title=""새창 : 고창 벚꽃축제 홈페이지 이동"">https://tour.gochang.go.kr</a>",56451
738857,"고창 농특산물(복분자, 수박, 장어 등) 홍보 및 판매, 프로그램 운영, 축하공연 등을 진행하고, 고창 복분자와 수박 등 농특산품 홍보 및 판매한다.",063-560-2531,"<a href=""https://tour.gochang.go.kr/planweb/board/view.9is?dataUid=4028a6908923a9f201892543b51b1401&contentUid=00000000880ccad201881df981bc1243&boardUid=00000000880ccad201881e88346f17f5"" target=""_blank"" title=""새창 :  고창 복분자와 수박축제 홈페이지 이동"">https://tour.gochang.go.kr</a>",56452
1596337,"전북 고창군 수동리에 있는 분청사기 가마터로, 구릉 위 작은 저수지의 경사진 언덕에 자리하고 있으며, 가마벽 부분·도자기 만들던 도구·분청사기 조각들이 널려있다. 그릇은 대접·접시·잔·항아리·큰 사발 조각이 주류를 이루며, 유약의 색은 회청색을 띠고 그릇을 빚던 흙에는 이물질이 많이 섞여 있다. 문양은 연꽃무늬, 물고기 무늬, 모란무늬들이 대범하게 그려져 있다. 특히 일부 그릇에 ‘내섬(內贍)’이라는 글자가 새겨져 있는데, 이는 전라도지방의 분청사기 가마터에서 널리 발견되는 것으로 관청용 분청사기도 제작하였음을 추정할 수 있다.",,"<a href=""https://tour.gochang.go.kr/"" target=""_blank"" title=""새창 : 고창문화관광 홈페이지로 이동"">https://tour.gochang.go.kr</a>",56417
137499,"고창 선운산 유스호스텔은 선운사 입구에 위치하여 사계절 선운산의 관광을 즐길 수 있으며 한적하고 공기가 맑다. 약 250여 명이 숙박이 가능한 53개의 객실을 보유하고 있으며 식당, 대강당, 세미나실, 회의실 등을 갖추고 있어 학생수련활동, 수학여행, 기업연수, 대학교 MT 및 OT로 활용이 가능한 최적의 숙박시설이자 가족 여행의 숙소로도 안성맞춤이다. 
선운사 유스호스텔은 리모델링 작업을 통해 오래된 시설을 보완해 가고 있으며, 요즘의 현대적인 세련된 맛은 없지만 외적인 것을 대신하는 유스호스텔 직원들의 친절함이 그 모든 것을 잊게 해 준다. 물론, 시설은 깨끗이 유지되고 있으며 쾌적하고 편리하다. 그리고 무엇보다도 뛰어난 가성비가 이곳을 선택하게 만든다.",063-561-3333<br />063-561-3445<br />063-561-3446,"<a href=""https://www.gochang.go.kr/tour/index.gochang?menuCd=DOM_000000404002002003"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.gochang.go.kr</a>",56452
2720432,"2011년 람사르습지로 지정된 운곡습지는 국가생태관광지로 멸종 위기의 야생동물을 비롯한 희귀 동식물을 관찰할 수 있는 최고의 장소로 다양한 생명체들이 내뿜는 강인한 생명력을 느낄 수 있다. 운곡람사르습지 주변의 물은 다양한 물줄기로 운곡습지로 모이며, 대상지 주변 일대의 수계는 크게 고창천에서 인천강으로 흘러들어 북쪽 곰소만으로 흘러 들어가고 있다. 안덕제, 운곡제 등 크고 작은 웅덩이(물웅덩이)가 위치하고 있으며, 이러한 둠벙은 주변 생태연못 등으로 흘러 습지생태 자원들의 서식처로서 훌륭한 역할을 하고 있다.
운곡저수지 일대에는 국화과, 벼과, 사초과, 마디풀과, 십자화과, 장미과, 콩과가 많이 분포한다. 오베이골에는 버드나무군락과 은사시나무군락, 운곡마을에는 저수지와 연접된 지점에 수생식물 집중 분포, 안덕제골에서 저수지와 연접된 곳은 연꽃과 같은 부엽식물, 그리고 계곡 안쪽에는 다양한 습지식물이 분포되어 있다.
동물의 경우는 멸종위기 야생동물 1급인 수달과 황새, 멸종위기 야생동물 2급인 삵, 구렁이, 팔색조, 새호리기, 단비, 그리고 문화재청 천연기념물인 붉은배새매, 황조롱이 등이 서식한다. 이 외에도 어류 533개체, 양서·파충류 12종, 조류 611개체, 포유류 11종, 곤충 297종, 나비 22종이 서식한다.",,"고창군 문화관광 <a href=""https://tour.gochang.go.kr/index.9is?iConUid=4028a69088fb2760018900a4050f1b7d&contentUid=4028a690893f64f4018ba33f9100764a"" target=""_blank"" title=""새창 : 고창군 문화관광 홈페이지로 이동"">https://tour.gochang.go.kr</a><br>홈페이지 <a href=""http://www.ungokecotour.co.kr/"" target=""_blank"" title=""새창 : 고창 운곡람사르습지 홈페이지로 이동"">http://www.ungokecotour.co.kr</a>",56452
132323,"고창 전통자수 전시 판매장에서는 우리 고유의 전통공예품, 민속공예, 선물용품 등을 판매하고 있으며 전통자수전시 및 공방이 있다. 고창의 전통자수와 전통매듭을 체험하고 배울 수 있는데, 기초부터 단계별로 준비되어 있어 각자가 원하는 대로 체험이 가능하다. 매주 일요일은 휴무이다. 단체일 경우에는 사전에 예약을 하는 것이 좋다.",061-564-6992,"<a href=""https://www.gochang.go.kr/tour/board/view.gochang?boardId=BBS_TOUR&menuCd=DOM_000000402002005000&orderBy=TAG_ID%20ASC,DATA_SID%20DESC&paging=ok&startPage=1&categoryCode1=TOUR05&dataSid=297"" target=""_blank"" title=""새창: 고창군 문화관광 홈페이지로 이동"">https://www.gochang.go.kr/</a>",56441
3008542,"유네스코 세계자연유산으로 선정된 장호갯벌의 장호갯벌체험장은 매년 1만명 이상의 방문객이 찾아오시는 고창 장호어촌체험마을에서 관리한다. 장호갯벌은 4km가 넘는 명사십리 백사장의 환상적인 경관이 탄성을 자아내게 한다. 깨끗하고 맑은 고창 앞바다는 해수욕과 갯벌 체험 두 가지 모두가 가능하다. 낭만으로 가득한 해질녘의 바다노을 역시 최고의 관광 포인트이다.
전세계에서 인정받은 고창갯벌은 천혜의 자연학습장으로 고창갯벌체험장에서는 단단하고 깨끗한 갯벌에서 조개캐기, 후릿그물체험, 해변승마체험을 할 수 있다. 2016년 삼시세끼 고창편에서도 소개되었던 장호 갯벌은 동죽과 노랑조개로 가득해 사계절 항시 체험이 가능하다. 또한, 장호어촌체험마을에는 샤워시설, 숙박시설, 교육관, 장호갯벌체험학습관 등의 시설을 운영한다. 근처에 글램핑, 동물농장, 수영장이 갖추어진 상하농원이 있다.",,"<a href=""http://www.xn--299au8vujj0qb1ns1u4xadun74dl1a.kr/"" target=""_blank"" title=""새창 : 홈페이지로 이동"">http://www.고창장호어촌체험마을.kr</a>",56407
3030740,"복잡한 현대사회에서 나도 모르게 나를 잃어버리고 있진 않나요? 고창 치유문화축제에서 잠시 몸과 마음의 긴장을 내려놓으세요. 그리고 다양한 감각으로 나와 세상을 마주해봅시다. 이번 축제를 통해 우리가 상실한 감각은 무엇인지 알아채고, 나와 세상을 연결하는 치유의 시간이 되길 바랍니다.",070-4175-6848,"<a href=""http://gccc23.co.kr/bbs/board.php?bo_table=notice&wr_id=212"" target=""_blank"" title=""새창 : 고창문화도시 치유문화축제 페이지"">http://gccc23.co.kr</a>",56437
2667307,"소멸해 지역에 희망을 불어넣고 정원식물 및 정원관광 콘텐츠를 발굴하는 꽃객프로젝트에서 진행하는 첫 번째 꽃파티 ‘고창 핑크뮬리 축제’이다.<br>
매년 고창 핑크뮬리 시즌(9월 중~11월 초)이 되면 전라북도 민간정원 1호 꽃객프로젝트에서 가을 꽃파티가 약 7ha의 면적에서 핑크뮬리 뿐만 아니라 맨드라미, 백일홍, 천일홍 등과 50여 년 이상 아름답게 가꿔온 정원수들을 만날 수 있다.",0507-1377-7778,"<a href=""https://blog.naver.com/feelkkot/223533376462"" target=""_blank"" title=""새창 : 고창 핑크뮬리 축제 홈페이지 이동"">https://blog.naver.com/feelkkot</a>",56417
2737270,"9홀의 바다 코스, 9홀의 푸른 코스(정규코스), 3홀의 하늘 코스 총 21홀의 코스로 이루어져 있는 골프장이다. 바다에 인접한 점을 최대한 활용하여 탁 트인 코스 경관과 해수를 끌어들인 자연적인 워터 해저드, 푸르른 송림을 타고 불어오는 서해의 시원한 바닷바람 등 자연환경을 최대한 살려 골퍼들에게 편안한 코스를 제공하는 곳이다.",,"<a href=""https://www.gochangcc.co.kr/index.asp"" target=""_blank"" title=""새창 : 고창CC 사이트로 이동"">https://www.gochangcc.co.kr/index.asp</a>",56401
2615234,"심원 갯벌은 우리나라 서해안을 대표하는 곰소만 갯벌의 일부로서 평균조차가 약 4m 이상인 대조차 환경에 해당한다. 우리나라 서해안 갯벌은 캐나다의 동부해안, 미국의 동부 해안, 북해 연안 및 아마존강 유역과 더불어 세계 5대 갯벌 지역으로 알려져 있다. 그중 하전 갯벌이 포함된 곰소만 갯벌은 우리나라 전체 갯벌 면적에서 차지하는 비율은 크지 않지만 갯벌 전문가에 의해 가장 본격적으로 연구된 갯벌이기도 하다. 이 때문에 과거부터 최근까지도 국내외 해양지질 국제 저명 학술지에 지속적으로 논문이 발표되고 있다.
곰소만 일대의 갯벌은 세계적인 습지보호지역인 람사르습지와 유네스코 생물권 보전지역의 핵심지역이다. 특히, 하전 갯벌이나 만돌 갯벌은 전북 갯벌체험학습장을 운영하고 있어 전국적인 갯벌 생태체험 학습 명소로도 잘 알려져 있다. 이곳은 전국 최대의 갯벌 바지락을 생산하면서 어촌체험 우수마을로 선정될 정도로 갯벌 생태 관광지로서 도시와 어촌 간 교류가 활발한 관광 친화적인 어촌문화를 가꾸어 가고 있다.",,"<a href=""http://www.jwcgeopark.kr"" target=""_blank"" title=""새창 : 전북 서해안 국가지질공원 홈페이지로 이동"">http://www.jwcgeopark.kr</a>",56401
